"ID","NONMOTOR","CAR1","CAR2","CAR3","VAN1","VAN2","VAN3","SUV1","SUV2","SUV3","PICKUP1","PICKUP2","PICKUP3","MOTOR","NCAR1","NCAR2","NCAR3","NVAN1","NVAN2","NVAN3","NSUV1","NSUV2","NSUV3","NPICKUP1","NPICKUP2","NPICKUP3"
553,418.292826777952,0,0,0,2398.02128341214,0,0,0,0,0,2994.38958992079,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
554,567.215932765541,12815.2135323594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555,1196.01899099725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,405.90666356148,6079.30388734412,0,0,0,0,0,1682.63359246866,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
557,88.9426450537208,0,0,0,0,0,0,0,332.461728416949,0,0,725.277534534486,0,0,0,0,0,0,0,0,0,1,0,0,1,0
558,123.98848574047,0,0,423.511514259529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,320.124440753237,0,14185.5295823548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560,320.729309613171,0,0,0,0,0,0,8714.61534715584,0,0,10178.8276260943,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
561,383.918046134864,0,5962.54169842954,0,0,0,0,0,5281.71854515873,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
562,708.155657949231,0,0,0,0,0,0,0,0,11297.4123787559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
563,2026.74937466206,17845.011650554,0,0,8649.12642699262,0,0,0,0,0,13846.9150636378,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
564,291.476701884796,0,0,4456.0059649803,0,0,0,9743.65291760526,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
565,539.992636618044,0,0,0,0,14337.7071410598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
566,407.847942528165,25193.9325120576,0,0,0,0,0,0,10719.7600701293,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
567,378.423883027764,0,0,6422.1979317952,0,0,0,0,0,0,0,0,4098.30349932794,0,0,0,1,0,0,0,0,0,0,0,0,1
568,572.01182799108,0,0,0,0,0,0,0,0,0,0,2092.25660307814,6798.35713416841,0,0,0,0,0,0,0,0,0,0,0,1,1
569,493.766363501165,0,13156.7193831934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,1442.01443238448,0,0,18591.0547000407,0,21057.158548251,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
571,120.874686275327,1410.34234343705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572,630.627026317989,0,0,0,0,7470.56080222875,0,28310.6865659496,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
573,2207.49695392326,23226.0427390831,0,11697.7294528376,4989.12275262132,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
574,431.475271157813,0,11265.7967088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,444.325986650274,0,0,8471.79326121189,0,0,0,24440.4612534344,0,0,17330.5453149206,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
576,967.630162037824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,276.019875696151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,2041.31497258621,0,0,33207.9219984038,0,0,0,54680.2137546055,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
579,271.718682020578,3603.67898648769,2588.85874241825,0,0,0,0,0,0,0,0,1368.61457134829,0,0,2,1,0,0,0,0,0,0,0,0,1,0
580,589.489663044966,0,0,0,0,4793.26557626306,0,0,8118.11948177689,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
581,116.228376389744,817.326405725617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
582,748.18132656974,0,0,0,13480.4742439126,0,0,0,0,0,0,6813.01457475388,0,0,0,0,0,1,0,0,0,0,0,0,1,0
583,910.795331476194,0,0,14922.319476333,0,0,0,0,0,0,7492.74844107085,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
584,881.28960012963,42031.196133674,0,0,0,0,0,18716.7366338674,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
585,455.47693296967,0,0,0,0,0,0,7126.4724181054,0,0,0,0,4563.61735881303,0,0,0,0,0,0,0,1,0,0,0,0,1
586,1208.67394819102,0,24370.5333416233,10643.7253889382,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
587,538.299275769542,10622.5827934471,0,0,0,0,0,7194.71197701876,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
588,1282.51447257698,0,18555.5242645299,0,0,0,0,0,7418.62848584141,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
589,359.618958379358,0,20649.8968974067,0,0,12529.4178727853,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
590,318.746870013412,0,0,0,0,0,0,0,6209.53578282798,0,0,3384.56915980707,2145.45710640553,0,0,0,0,0,0,0,0,1,0,0,1,1
591,63.1717644341704,0,0,0,0,0,0,0,0,0,0,0,119.32823556583,0,0,0,0,0,0,0,0,0,0,0,0,1
592,401.438386418724,0,0,0,0,0,0,0,8075.49746948578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593,399.451035386385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,173.877421217949,0,1443.78813678406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,174.574055898602,971.813182787794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
596,898.964663827031,24585.5407755354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
597,173.696868228337,0,0,0,0,0,0,0,0,0,0,0,4568.33661285589,0,0,0,0,0,0,0,0,0,0,0,0,1
598,344.097005063671,0,4900.51247679173,0,0,0,811.585939386433,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
599,469.415498736764,0,25729.5378870867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600,379.987766845144,0,0,0,0,0,0,0,0,0,6187.19791235725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
601,734.60321588913,0,0,0,0,0,0,17369.1962517381,0,0,5542.0025411267,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
602,999.850971993076,20265.2767210005,19327.3823238756,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
603,73.752435501307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1914.22583311038,17227.7287421106,0,6101.44893103656,0,0,0,17427.775546245,0,2167.51574244742,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0
605,58.6219253117124,0,0,123.878074688288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
606,303.564161838696,0,0,3971.61973173715,0,0,0,0,0,0,0,0,0,4025.94170702394,0,0,1,0,0,0,0,0,0,0,0,0
607,209.748339514488,0,0,0,0,0,0,13944.893944115,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
608,509.380660586265,0,0,0,0,0,3424.23737191962,0,9848.20951191079,0,9145.78027060186,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
609,1681.36496040761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,693.294225303413,0,0,0,17099.8318185939,0,0,12236.6852631959,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
611,649.230822882432,18471.4985777375,0,0,0,0,0,0,0,0,2324.5726298768,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
612,113.826089861159,0,0,0,0,0,0,66.4133117508142,0,0,0,367.260598388027,0,0,0,0,0,0,0,0,2,0,0,0,1,0
613,433.38337527816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,752.782789027371,0,0,5458.60213331922,0,0,0,0,0,0,0,4867.10693737716,0,0,0,0,1,0,0,0,0,0,0,0,1,0
615,824.858322263409,0,0,0,0,0,0,0,0,0,40332.2597113894,0,38403.8783837736,0,0,0,0,0,0,0,0,0,0,2,0,2
616,388.080085567497,9230.77765486105,5475.67643330325,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
617,209.808933872103,0,0,0,0,0,9637.22869644391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
618,373.389047469833,3611.22273358973,0,0,0,0,0,2450.49682412589,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
619,243.575696835771,0,3191.85268834037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,485.948159762548,0,0,0,0,0,0,10482.887303978,0,0,0,8424.19428148985,0,0,0,0,0,0,0,0,1,0,0,0,1,0
621,253.030508154367,0,10479.79031034,0,0,0,0,0,0,3564.64812893016,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
622,474.43948686373,2806.17453507618,0,1763.17409222996,0,0,443.51276937369,0,666.98715932914,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
623,939.641760593425,0,0,0,0,0,0,21179.9018239348,0,0,0,0,21638.7288726555,0,0,0,0,0,0,0,1,0,0,0,0,1
624,1994.31343126358,24106.0171820029,0,0,0,0,0,0,0,0,13881.220210611,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
625,410.178432449682,28395.3705923931,0,0,0,6904.12164885501,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
626,457.749917889105,8417.40417511028,0,0,0,0,0,0,1994.98526521091,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
627,1129.18419753629,0,0,0,0,0,0,0,0,0,48084.8872734495,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
628,547.477318404751,7711.39556522059,0,6440.51964169041,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
629,504.507735668011,7722.89942745899,0,0,0,0,0,0,0,0,0,4280.85095750019,0,0,1,0,0,0,0,0,0,0,0,0,1,0
630,415.597232289485,0,0,0,0,0,0,0,21132.6386936534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
631,223.071348855001,3441.77419815616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
632,851.588225386795,6209.30148893218,0,0,0,0,0,6677.51082406232,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
633,199.632561419364,6375.88160161256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
634,611.323883950477,0,0,0,0,0,0,0,0,0,0,7022.69632615351,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,366.027721715265,0,0,0,0,0,0,3461.48243760685,0,0,4221.44006919558,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
636,371.231420800525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,976.426714704539,0,22961.3562285752,0,0,0,0,30318.7678089177,0,5315.24725057755,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0
638,648.670592103021,0,0,0,0,0,0,0,0,0,12180.7337342736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
639,390.377092472389,5228.58152895802,3212.69401022834,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
640,542.741192286186,0,8594.09100930884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,107.385606562686,0,646.002834284667,0,0,0,0,271.032893903859,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
642,430.254331112873,0,4570.05915384555,0,0,0,0,5481.59938628595,2487.78619674158,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
643,110.813386160834,619.186613839166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
644,77.5050596627487,0,104.994940337251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
645,771.665500714996,0,0,0,0,8424.79576368608,0,0,0,0,0,13395.8843295369,0,0,0,0,0,0,1,0,0,0,0,0,1,0
646,263.822506740076,5233.39434659551,0,0,0,0,0,1901.48077287919,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
647,588.019835467296,0,38456.039444021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,172.400935797355,0,0,1137.62098774812,0,0,0,0,0,0,0,0,185.215362760074,0,0,0,1,0,0,0,0,0,0,0,0,1
649,730.213326648923,0,0,8881.9025195469,0,0,0,15920.5987548382,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
650,390.238606614894,0,0,3663.15289666572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
651,398.470807619116,0,0,13541.404180364,0,0,0,0,10094.2582723878,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
652,805.695119023868,5160.70915134402,0,5580.57335725633,0,0,0,0,0,0,0,0,0,2598.7118007849,1,0,1,0,0,0,0,0,0,0,0,0
653,879.483151576347,27707.1133195536,0,0,0,0,0,32818.8730349796,0,0,32557.363410403,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0
654,338.110143417481,3791.39363520091,0,1740.5730451648,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
655,1066.80271758895,0,16545.9511490106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
656,132.683398950477,2547.22716131126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657,433.451199286513,0,0,0,0,0,0,0,28453.5809644494,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
658,432.711569933779,13751.8398235492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
659,327.714883154227,0,2739.79129235846,0,0,0,0,0,0,0,0,0,722.429342095226,0,0,1,0,0,0,0,0,0,0,0,0,1
660,1062.56133518379,0,31590.3030294474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,310.688213116144,0,0,0,0,0,0,0,0,0,20803.8969240263,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
662,470.816927047956,0,0,26095.1738269553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
663,1097.29901169821,0,0,0,0,11163.4318828391,10870.486440685,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
664,329.655534958113,3600.03669187294,2333.10925371587,0,0,0,0,954.296545481297,0,0,0,0,756.280993686326,0,1,1,0,0,0,0,1,0,0,0,0,1
665,690.224385481432,0,0,0,0,3055.08043961631,0,0,0,0,7401.60399806191,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
666,478.680322702895,0,0,0,13200.7645812064,0,0,0,0,0,0,5291.43625810407,0,0,0,0,0,1,0,0,0,0,0,0,1,0
667,157.507322270874,0,1031.83927541009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668,619.943358046026,11941.5760089145,0,7503.36598828456,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
669,404.181038918194,18167.6532146017,0,0,0,0,0,7496.00469930074,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
670,2410.53452317009,0,0,0,0,18570.669986229,0,0,0,0,40738.6350034725,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
671,203.072704790624,7542.73905127872,0,3892.18006631779,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
672,717.06419259789,0,0,17260.8845438947,0,0,0,0,0,0,44544.3501916081,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
673,369.876161953167,0,0,0,0,0,0,0,0,0,0,9775.93708707005,0,0,0,0,0,0,0,0,0,0,0,0,1,0
674,558.871834596279,7816.14880735631,0,0,0,0,0,0,1046.24559056948,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
675,1125.35949776423,0,9293.35308561727,8503.10017975713,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
676,192.814056959441,0,0,0,0,0,0,0,0,0,9721.83270499322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
677,334.467528540455,0,0,0,0,0,0,9681.90237539335,0,0,0,0,1221.28581034981,0,0,0,0,0,0,0,1,0,0,0,0,1
678,312.774799207896,4186.4568088506,5969.93386809334,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
679,502.597902468725,0,8628.977406276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
680,412.643191727665,4976.04025075522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681,687.157399672859,22796.3656833169,0,0,0,0,0,0,0,0,15644.9357423093,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
682,279.166448212338,1400.24364930977,2149.02966972759,1054.94541701849,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
683,1218.24961218145,0,0,0,39971.3822197732,0,0,0,0,0,67980.0593330241,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
684,503.009376995308,0,0,0,0,0,0,0,0,0,0,14368.1292428378,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685,279.967703426487,5044.07034433918,0,0,0,0,0,0,0,0,0,829.005377911889,0,0,1,0,0,0,0,0,0,0,0,0,1,0
686,992.352886680237,13180.3991706114,0,0,0,0,0,0,3173.05258339545,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
687,322.007873783137,5709.59548328649,0,3514.97112497777,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
688,703.088072446834,22872.4961934358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
689,521.746986438144,38268.2202104785,22610.8120931314,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
690,475.593795739892,2955.85893666173,0,2369.49456644905,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
691,848.257225235843,8340.00324866744,9076.51410603223,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
692,570.643170064953,0,0,0,0,0,0,0,0,0,0,0,21797.6195883268,0,0,0,0,0,0,0,0,0,0,0,0,1
693,166.882718685111,0,3625.14656742694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,317.925175182679,0,0,0,0,0,0,3117.71666785261,0,0,2901.97127730722,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
695,436.344066130193,0,0,0,0,0,0,0,0,0,0,0,0,8513.43917504469,0,0,0,0,0,0,0,0,0,0,0,0
696,826.756270619259,13925.2446992585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
697,92.6029596985456,0,0,450.690188475957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698,1077.00796122001,13794.2706425207,13938.5197319166,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
699,507.467399902073,11956.0485639694,0,0,0,0,0,0,0,0,0,0,6660.128402633,0,1,0,0,0,0,0,0,0,0,0,0,1
700,514.278640681978,0,14457.5126961263,0,0,0,0,0,0,0,0,0,7087.48171033355,0,0,1,0,0,0,0,0,0,0,0,0,1
701,953.142212644625,14078.5309827572,0,0,0,0,0,0,0,0,0,7136.37905586916,0,0,1,0,0,0,0,0,0,0,0,0,1,0
702,571.16969048548,0,0,23622.3597899166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
703,281.190512275461,6772.15159512944,0,0,0,0,0,0,0,0,0,1696.86099658663,0,0,1,0,0,0,0,0,0,0,0,0,1,0
704,658.462555082815,0,0,0,0,0,0,23585.0402021917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
705,521.343614920066,10684.4328041897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
706,505.549304848454,3535.60252357827,2609.45673507242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
707,164.133379553874,1175.83359344132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
708,174.465874964061,3037.99154753475,0,0,0,0,0,0,0,0,0,716.420661471776,0,0,1,0,0,0,0,0,0,0,0,0,1,0
709,685.302027005607,0,0,0,0,0,0,19205.5645294983,0,0,15729.1188652642,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
710,957.838372801667,0,22587.6147297189,16326.5580097137,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
711,1781.96395744379,0,0,0,0,0,0,0,42782.0619134508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712,527.399122615111,0,0,36595.621763288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
713,564.817464012867,0,0,10838.4850537984,0,0,0,0,0,2886.63415898877,0,12755.6009155402,0,0,0,0,1,0,0,0,0,0,2,0,1,0
714,414.039303678652,0,0,0,0,0,0,8172.93316635998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715,172.94557235835,0,0,0,0,8041.82101743358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716,266.421765621091,0,1298.31116473083,785.940063819309,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
717,244.019154179235,0,7057.65613942665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,688.972287772873,0,26509.4666571657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
719,572.673655683902,20432.4973874963,0,0,0,0,0,0,0,11851.1785907708,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
720,795.364157998007,12150.8135881001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
721,381.726101988359,0,0,0,0,0,0,0,0,0,18043.853389491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722,444.842156979077,2432.13374795697,2171.37838902092,0,0,0,0,0,1016.04346849957,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
723,571.076176398783,0,34659.9304523627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
724,475.146254675732,0,9362.99410574118,0,0,0,0,0,3859.0126589841,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
725,479.42607610811,9195.71580965102,0,0,0,0,0,0,0,0,1733.13393133695,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
726,393.184960258746,7911.67425695815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727,407.909202922433,0,0,0,0,0,0,5665.05626594949,2880.01768026645,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
728,1063.25333867508,29107.7074306223,0,0,0,0,0,0,0,0,24655.1780604351,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
729,1173.65898943512,0,0,23449.4080154781,0,0,2853.74473659002,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
730,453.763642960021,0,0,0,12818.4090180975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
731,558.712157971129,0,0,11883.3440218111,0,0,0,0,0,0,8008.82523285767,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
732,720.957376873185,13162.9715893927,0,0,0,0,2742.34901504456,4737.01428031013,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
733,311.063666341017,0,3486.91406563416,0,0,928.280105951159,0,0,1362.50609615302,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
734,588.898595362674,0,0,7283.84496844214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
735,286.428885960661,0,0,0,0,0,0,0,0,0,0,0,0,14630.6333261377,0,0,0,0,0,0,0,0,0,0,0,0
736,426.893524605062,28180.3148274153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
737,2290.03598004971,0,0,0,0,0,0,39132.222662707,0,8908.63970665496,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
738,604.284522310594,17960.5228833469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739,1117.77161346333,38298.1740025973,0,0,0,0,0,0,0,0,0,11088.4986211419,0,0,1,0,0,0,0,0,0,0,0,0,1,0
740,497.737333977597,0,0,13266.8909221117,0,0,0,16474.3537712823,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
741,91.5273470970508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,376.914117927064,0,3603.66745171706,0,0,748.167304947339,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
743,570.468991874359,0,0,0,40612.8162998561,0,0,0,0,0,0,0,20715.7806780151,0,0,0,0,1,0,0,0,0,0,0,0,1
744,597.653529971972,43756.4045562927,0,0,0,0,0,0,14235.1037581735,0,0,0,0,2692.73161802879,1,0,0,0,0,0,0,1,0,0,0,0
745,352.988469780223,4269.01586161982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
746,248.439146438851,0,1889.78387725509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747,1653.03435704095,0,8752.04509794848,8883.16885201927,0,0,3301.8818832101,0,6827.43785918022,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
748,423.809687489218,5814.7845034617,3810.95838411392,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
749,621.323662785086,34534.1531186941,24831.9633002563,0,0,10515.0028724839,0,0,0,10169.15594096,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0
750,455.962820905688,0,29050.5799274491,14880.2661286875,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
751,215.586522210583,3753.88526455926,0,0,0,0,0,0,1181.73660792006,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
752,501.622132632927,0,3188.06403073681,2825.18877561757,0,0,0,0,0,0,0,1278.47471329569,0,0,0,1,1,0,0,0,0,0,0,0,1,0
